MakeValue|ModelValue|ModelGroup|Model_Description|MotorType|SumInsured|ClaimTypeValue|CC|Seat|Weight|AgeDriver|AgeCar|AgeCarMax|BasePremium|MainPremium|EndorsePremium01|EndorsePremium02|EndorsePremium03|DriverDiscountRate|DriverDiscount|GroupDiscountRate|GroupDiscountAmt|HistoryDiscountRate|HistoryDiscountAmt|OtherDiscountRate|OtherDiscountAmt|PlusPremium1|PlusPremium2|NetPremium|Stamp|VAT|TotalPremium|DeductAmt|FIRE&THEFT|TPPI_P|TPPI_C|TPPD|Bail Bond|PA_Driver|PA_Passengers|MED|CommissionRate|PromotionDiscountRate|PromotionDiscountAmt|PromotionEffectiveDate|PromotionExpiryDate|CarGroup|ProductType
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Ddi i-TEQ Auto 4sp RWD 500kg 3.0DCT (VGS)|110|310000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||310000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-7|MU-7|Wagon 4dr S 7st Man 5sp RWD 3.0DCT|110|320000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-7|MU-7|Wagon 4dr Primo 7st Man 5sp RWD 3.0DCT (VGS,LST)|110|370000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||370000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-7|MU-7|Wagon 4dr Primo Executive 7st Auto 4sp RWD 3.0DCT (VGS,LST)|110|400000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||400000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SLX Speed Ddi i-TEQ Man 5sp RWD 1120kg 3.0DCT|210|250000|01|3000|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SLX Speed Ddi i-TEQ Man 5sp RWD 1120kg 2.5DCT|210|250000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab LS GT Ddi i-TEQ Auto 4sp 4WD 530kg 3.0DCT (VGS)|110|340000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||340000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab LS GT Ddi i-TEQ Man 5sp 4WD 545kg 3.0DCT (VGS)|110|320000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab Hi-Lander Ddi i-TEQ Man 5sp RWD 620kg 2.5DCT|110|280000|01|2500|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||280000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab LS Ddi i-TEQ Auto 4sp 4WD 530kg 3.0DCT (VGS)|110|340000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||340000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab LS Ddi i-TEQ Man 5sp 4WD 545kg 3.0DCT (VGS)|110|320000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab SL Ddi i-TEQ Man 5sp RWD 545kg 2.5DCT|110|230000|01|2500|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||230000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab SLX Ddi i-TEQ Auto 4sp RWD 545kg 3.0DCT|110|290000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||290000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab SLX Ddi i-TEQ Man 5sp RWD 565kg 2.5DCT|110|260000|01|2500|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||260000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_4DR|D-Max|Pickup 4dr DCab SX Ddi i-TEQ Man 5sp RWD 570kg 2.5DCT|110|240000|01|2500|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||240000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Ddi i-TEQ Man 5sp RWD 1170kg 2.5DCT|210|250000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Hi-Lander Ddi i-TEQ Man 5sp RWD 1215kg 3.0DCT|210|260000|01|3000|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Rodeo LS Ddi i-TEQ Man 5sp 4WD 1165kg 3.0DCT|210|280000|01|3000|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||280000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab Rodeo LS Ddi i-TEQ Man 5sp 4WD 1170kg 2.5DCT|210|270000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SL Ddi i-TEQ Man 5sp RWD 1155kg 2.5DCT (N.PS)|210|190000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||190000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SLX Ddi i-TEQ Auto 4sp RWD 1105kg 3.0DCT|210|260000|01|3000|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SLX Ddi i-TEQ Man 5sp RWD 1120kg 2.5DCT|210|240000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||240000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SLX Ddi i-TEQ Man 5sp RWD 1120kg 2.5DCT (N.ABS)|210|230000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||230000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SLX Ddi i-TEQ Man 5sp RWD 1120kg 3.0DCT|210|250000|01|3000|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Ext. Cab SX Ddi i-TEQ Man 5sp RWD 1135kg 2.5DCT|210|200000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||200000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab EX Ddi i-TEQ Man 5sp RWD 1115kg 2.5DCT|210|180000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||180000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab EX Ddi i-TEQ Man 5sp RWD 1120kg 2.5DCT (N.PS)|210|170000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||170000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|D-Max_2DR|D-Max|Pickup 2dr Single Cab EXL Ddi i-TEQ Man 5sp RWD 1140kg 2.5DCT (N.PS/AC)|210|160000|01|2500|3|3000||12|12||||||||||||||||11821.00|48.00|830.83|12700.00||160000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Isuzu|MU-7|MU-7|Wagon 4dr Primo 7st Auto 4sp RWD 3.0DCT (VGS,LST)|110|390000|01|3000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||390000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-7|MU-7|Wagon 4dr Activo 7st Auto 4sp 4WD 3.0DCT (VGS,LST)|110|430000|01|3000|7|||12|12||||||||||||||||13218.00|53.00|928.97|14200.00||430000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Isuzu|MU-7|MU-7|Wagon 4dr Activo 7st Man 5sp 4WD 3.0DCT (VGS,LST)|110|410000|01|3000|7|||12|12||||||||||||||||13218.00|53.00|928.97|14200.00||410000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Toyota|Innova|Innova|Wagon 4dr E 8st Man 5sp RWD 2.0i (CBU)|110|290000|01|2000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||290000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Toyota|Innova|Innova|Wagon 4dr G 8st Auto 4sp RWD 2.0i (CBU)|110|320000|01|2000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Toyota|Innova|Innova|Wagon 4dr V 7st Auto 4sp RWD 2.0i (CBU)|110|360000|01|2000|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||360000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Toyota|Innova|Innova|Wagon 4dr V 7st Auto 4sp RWD 2.5DCT (CBU)|110|390000|01|2500|7|||12|12||||||||||||||||12752.00|52.00|896.28|13700.00||390000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Aveo|Aveo|Sedan 4dr Base Man 5sp FWD 1.4i|110|160000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||160000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr Base Auto 4sp FWD 1.4i|110|170000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||170000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr LS Auto 4sp FWD 1.4i|110|180000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||180000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr LS Man 5sp FWD 1.4i|110|160000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||160000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr LSX Auto 4sp FWD 1.4i|110|190000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||190000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr LT Auto 4sp FWD 1.4i|110|200000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||200000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr Lux Auto 4sp FWD 1.4i|110|210000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Aveo|Aveo|Sedan 4dr SS Auto 4sp FWD 1.4i|110|210000|01|1400|7|||11|12||||||||||||||||13497.00|54.00|948.57|14500.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||5|1
Chevrolet|Captiva|Captiva|Wagon 4dr LS 7st Tiptronic 5sp FWD 2.0DCT|110|320000|01|2000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Captiva|Captiva|Wagon 4dr LS 7st Tiptronic 5sp FWD 2.4i|110|300000|01|2400|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||300000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Captiva|Captiva|Wagon 4dr LT 7st Tiptronic 5sp 4WD 2.4i|110|370000|01|2400|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||370000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Captiva|Captiva|Wagon 4dr LT 7st Tiptronic 5sp 4WD 2.0DCT|110|400000|01|2000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||400000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab LS Man 5sp RWD 2.5DCT|110|220000|01|2500|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||220000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab LS Man 5sp RWD 3.0DCT|110|230000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||230000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab LT Man 5sp RWD 2.5DCT|110|240000|01|2500|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||240000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab LT Man 5sp RWD 3.0DCT|110|260000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||260000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab LT1 Auto 4sp RWD 3.0DCT|110|280000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||280000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab LT1 Man 5sp RWD 3.0DCT|110|270000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||270000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Auto 4sp 4WD 3.0DCT|110|320000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||320000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Auto 4sp 4WD 3.0DCT (CTi Maxx)|110|330000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||330000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Auto 4sp RWD 3.0DCT|110|300000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||300000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Man 5sp 4WD 3.0DCT|110|300000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||300000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Man 5sp 4WD 3.0DCT (CTi Maxx)|110|310000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||310000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Man 5sp RWD 2.5DCT|110|270000|01|2500|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||270000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Man 5sp RWD 2.5DCT (N.AB,N.ABS)|110|260000|01|2500|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||260000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_4DR|Colorado|Pickup 4dr DCab Z71 Man 5sp RWD 3.0DCT|110|280000|01|3000|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||280000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||3|1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS Man 5sp RWD 2.5DCT|210|190000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||190000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT|210|210000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||210000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LS1 Man 5sp RWD 2.5DCT (N.ABS)|210|200000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||200000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 2.5DCT|210|220000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||220000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT Man 5sp RWD 3.0DCT|210|230000|01|3000|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||230000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT1 Auto 4sp RWD 3.0DCT|210|250000|01|3000|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||250000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab LT1 Man 5sp RWD 3.0DCT|210|240000|01|3000|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||240000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 2.5DCT (N.AB,N.ABS)|210|230000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||230000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Auto 4sp 4WD 3.0DCT|210|290000|01|3000|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||290000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp 4WD 2.5DCT|210|260000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp 4WD 3.0DCT|210|270000|01|3000|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||270000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 2.5DCT|210|240000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||240000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Ext. Cab Z71 Man 5sp RWD 3.0DCT|210|260000|01|3000|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||260000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Colorado_2DR|Colorado|Pickup 2dr Single Cab Man 5sp RWD 2.5DCT|210|180000|01|2500|3|3000||11|12||||||||||||||||11821.00|48.00|830.83|12700.00||180000|500000.00|10000000.00|1000000.00|200000.00|50000.00|50000.00|50000.00|23.00%||||||1
Chevrolet|Optra|Optra|Sedan 4dr LS Auto 4sp FWD 1.6i (NGV)|110|190000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||190000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LS Auto 4sp FWD 1.6i|110|180000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||180000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LS Man 5sp FWD 1.6i|110|170000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||170000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Auto 4sp FWD 1.6i (NGV)|110|210000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Auto 4sp FWD 1.6i|110|200000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||200000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Auto 4sp FWD 1.8i|110|230000|01|1800|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||230000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Man 5sp FWD 1.6i|110|180000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||180000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Luxury Auto 4sp FWD 1.6i|110|210000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Luxury Sport Auto 4sp FWD 1.6i|110|220000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||220000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Sport Auto 4sp FWD 1.6i|110|200000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||200000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Sport Auto 4sp FWD 1.8i|110|240000|01|1800|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||240000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Sedan 4dr LT Sport Man 5sp FWD 1.6i|110|190000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||190000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Wagon 4dr LS Auto 4sp FWD 1.6i|110|210000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Wagon 4dr LS Man 5sp FWD 1.6i|110|200000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||200000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Wagon 4dr LS Sport Auto 4sp FWD 1.6i|110|220000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||220000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
Chevrolet|Optra|Optra|Wagon 4dr LS Sport Man 5sp FWD 1.6i|110|210000|01|1600|7|||11|12||||||||||||||||12752.00|52.00|896.28|13700.00||210000|1000000.00|10000000.00|2500000.00|200000.00|100000.00|100000.00|100000.00|23.00%|||||4|1
